ds,n,nl,clf,KFolds,TRE_mean,TRE_std,TESTE_mean,TESTE_std,E_DIFF,Regularization
Moon,10000,0.2,logit,5,0.8724250000000001,0.0011581234821900416,0.8723000000000001,0.004081666326391695,-0.00012500000000004174,0.1
Moon,10000,0.2,logit,5,0.8727499999999999,0.001003120132386922,0.8731,0.004454211490263984,0.0003500000000000725,1.0
Moon,10000,0.2,logit,5,0.8728,0.0010416333327999774,0.8732,0.0045232731511594525,0.00039999999999995595,10.0
Moon,10000,0.2,logit,5,0.8727500000000001,0.0011263880326068925,0.8732,0.0045232731511594525,0.0004499999999998394,100.0
Moon,10000,0.2,logit,5,0.8727500000000001,0.0011263880326068925,0.8732,0.0045232731511594525,0.0004499999999998394,1000.0
Moon,10000,0.3,logit,5,0.82025,0.0019461500456028503,0.8202999999999999,0.008053570636680342,4.999999999988347e-05,0.001
Moon,10000,0.3,logit,5,0.8482749999999999,0.0018631290883886953,0.8484,0.006303967004989811,0.00012500000000015277,0.01
Moon,10000,0.3,logit,5,0.852775,0.0015640492319616986,0.8526,0.005398147830506326,-0.00017499999999992522,0.1
Moon,10000,0.3,logit,5,0.8532250000000001,0.0014628738838327738,0.8527000000000001,0.00600499791840098,-0.0005249999999999977,1.0
Moon,10000,0.3,logit,5,0.853275,0.0015153382460691659,0.8529,0.006126989472816155,-0.0003750000000000142,10.0
Moon,10000,0.3,logit,5,0.8533250000000001,0.001523975065412804,0.8531000000000001,0.006191930232165088,-0.00022500000000003073,100.0
Moon,10000,0.3,logit,5,0.8533250000000001,0.001523975065412804,0.8531000000000001,0.006191930232165088,-0.00022500000000003073,1000.0
Moon,10000,0.4,logit,5,0.8060500000000002,0.0016366887303333054,0.8063,0.0070327803890068916,0.00024999999999986144,0.001
Moon,10000,0.4,logit,5,0.8272999999999999,0.0013706750161872965,0.8275,0.00529150262212918,0.000200000000000089,0.01
Moon,10000,0.4,logit,5,0.8296749999999999,0.0016800297616411382,0.8299,0.0064606501220852465,0.00022500000000003073,0.1
Moon,10000,0.4,logit,5,0.82955,0.0018516884187140979,0.8300000000000001,0.006610597552415366,0.00045000000000006146,1.0
Moon,10000,0.4,logit,5,0.8296249999999998,0.0018045082432618558,0.8301000000000001,0.006575712889109445,0.00047500000000022524,10.0
Moon,10000,0.4,logit,5,0.8295999999999999,0.001798263050835439,0.8301000000000001,0.006575712889109445,0.000500000000000167,100.0
Moon,10000,0.4,logit,5,0.8295999999999999,0.001798263050835439,0.8301000000000001,0.006575712889109445,0.000500000000000167,1000.0
Moon,10000,0.5,logit,5,0.7992750000000001,0.002713853349022365,0.7992,0.010151847122568416,-7.500000000004725e-05,0.001
Moon,10000,0.5,logit,5,0.8069000000000001,0.0022183890551478757,0.8066000000000001,0.008622064717919927,-0.00029999999999996696,0.01
Moon,10000,0.5,logit,5,0.808075,0.0018617867761911114,0.8078,0.008840814442120128,-0.0002750000000000252,0.1
Moon,10000,0.5,logit,5,0.8082499999999999,0.0022458294681475693,0.8079000000000001,0.00886791971095813,-0.00034999999999985043,1.0
Moon,10000,0.5,logit,5,0.8082,0.0022770595073471154,0.8079000000000001,0.00886791971095813,-0.00029999999999996696,10.0
Moon,10000,0.5,logit,5,0.808225,0.002242208732477861,0.8079000000000001,0.00886791971095813,-0.0003249999999999087,100.0
Moon,10000,0.5,logit,5,0.808225,0.002242208732477861,0.8079000000000001,0.00886791971095813,-0.0003249999999999087,1000.0
Circle,10,0.0,svm,5,0.625,0.07905694150420949,0.5,0.31622776601683794,-0.125,0.001
Circle,10,0.0,svm,5,0.625,0.07905694150420949,0.5,0.31622776601683794,-0.125,0.005
Circle,10,0.0,svm,5,0.625,0.07905694150420949,0.5,0.31622776601683794,-0.125,0.01
Circle,10,0.0,svm,5,0.625,0.07905694150420949,0.5,0.31622776601683794,-0.125,0.1
Circle,10,0.0,svm,5,0.8,0.06123724356957946,0.5,0.31622776601683794,-0.30000000000000004,0.5
Circle,10,0.0,svm,5,0.85,0.049999999999999996,0.6,0.37416573867739417,-0.25,1.0
Circle,10,0.0,svm,5,0.975,0.049999999999999996,0.5,0.31622776601683794,-0.475,5.0
Circle,10,0.0,svm,5,1.0,0.0,0.5,0.31622776601683794,-0.5,10.0
Circle,10,0.0,svm,5,1.0,0.0,0.3,0.24494897427831783,-0.7,100.0
Circle,10,0.0,svm,5,1.0,0.0,0.4,0.37416573867739417,-0.6,1000.0
Circle,10,0.1,svm,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.001
Circle,10,0.1,svm,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.005
Circle,10,0.1,svm,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.01
Circle,10,0.1,svm,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.1
Circle,10,0.1,svm,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.5
Circle,10,0.1,svm,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,1.0
Circle,10,0.1,svm,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,5.0
Circle,10,0.1,svm,5,0.825,0.06123724356957946,0.8,0.2449489742783178,-0.02499999999999991,10.0
Circle,10,0.1,svm,5,1.0,0.0,0.8,0.2449489742783178,-0.19999999999999996,100.0
Circle,10,0.1,svm,5,1.0,0.0,0.8,0.2449489742783178,-0.19999999999999996,1000.0
Circle,10,0.2,svm,5,0.55,0.1695582495781317,0.6,0.37416573867739417,0.04999999999999993,0.001
Circle,10,0.2,svm,5,0.55,0.1695582495781317,0.6,0.37416573867739417,0.04999999999999993,0.005
Circle,10,0.2,svm,5,0.55,0.1695582495781317,0.6,0.37416573867739417,0.04999999999999993,0.01
Circle,10,0.2,svm,5,0.6,0.1224744871391589,0.6,0.37416573867739417,0.0,0.1
Circle,10,0.2,svm,5,0.725,0.09354143466934853,0.6,0.37416573867739417,-0.125,0.5
Circle,10,0.2,svm,5,0.775,0.049999999999999996,0.6,0.37416573867739417,-0.17500000000000004,1.0
Circle,10,0.2,svm,5,0.925,0.06123724356957946,0.3,0.24494897427831783,-0.625,5.0
Circle,10,0.2,svm,5,0.975,0.049999999999999996,0.2,0.24494897427831783,-0.7749999999999999,10.0
Circle,10,0.2,svm,5,1.0,0.0,0.3,0.24494897427831783,-0.7,100.0
Circle,10,0.2,svm,5,1.0,0.0,0.5,0.31622776601683794,-0.5,1000.0
Circle,10,0.3,svm,5,0.625,0.07905694150420949,0.3,0.24494897427831783,-0.325,0.001
Circle,10,0.3,svm,5,0.625,0.07905694150420949,0.3,0.24494897427831783,-0.325,0.005
Circle,10,0.3,svm,5,0.625,0.07905694150420949,0.3,0.24494897427831783,-0.325,0.01
Circle,10,0.3,svm,5,0.65,0.049999999999999996,0.3,0.24494897427831783,-0.35000000000000003,0.1
Circle,10,0.3,svm,5,0.7,0.1,0.3,0.24494897427831783,-0.39999999999999997,0.5
Circle,10,0.3,svm,5,0.75,0.07905694150420949,0.3,0.24494897427831783,-0.45,1.0
Circle,10,0.3,svm,5,0.925,0.06123724356957945,0.1,0.20000000000000004,-0.8250000000000001,5.0
Circle,10,0.3,svm,5,0.925,0.06123724356957945,0.1,0.20000000000000004,-0.8250000000000001,10.0
Circle,10,0.3,svm,5,1.0,0.0,0.2,0.24494897427831783,-0.8,100.0
Circle,10,0.3,svm,5,1.0,0.0,0.4,0.20000000000000004,-0.6,1000.0
Circle,10,0.4,svm,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.001
Circle,10,0.4,svm,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.005
Circle,10,0.4,svm,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.01
Circle,10,0.4,svm,5,0.8,0.06123724356957945,0.8,0.2449489742783178,0.0,0.1
Circle,10,0.4,svm,5,0.85,0.09354143466934853,0.8,0.2449489742783178,-0.04999999999999993,0.5
Circle,10,0.4,svm,5,0.95,0.06123724356957945,0.8,0.2449489742783178,-0.1499999999999999,1.0
Circle,10,0.4,svm,5,1.0,0.0,0.8,0.2449489742783178,-0.19999999999999996,5.0
Circle,10,0.4,svm,5,1.0,0.0,0.8,0.2449489742783178,-0.19999999999999996,10.0
Circle,10,0.4,svm,5,1.0,0.0,0.8,0.2449489742783178,-0.19999999999999996,100.0
Circle,10,0.4,svm,5,1.0,0.0,0.8,0.2449489742783178,-0.19999999999999996,1000.0
Circle,10,0.5,svm,5,0.625,0.07905694150420949,0.4,0.20000000000000004,-0.22499999999999998,0.001
Circle,10,0.5,svm,5,0.625,0.07905694150420949,0.4,0.20000000000000004,-0.22499999999999998,0.005
Circle,10,0.5,svm,5,0.625,0.07905694150420949,0.4,0.20000000000000004,-0.22499999999999998,0.01
Circle,10,0.5,svm,5,0.675,0.12747548783981963,0.4,0.20000000000000004,-0.275,0.1
Circle,10,0.5,svm,5,0.675,0.06123724356957945,0.4,0.20000000000000004,-0.275,0.5
Circle,10,0.5,svm,5,0.725,0.09354143466934853,0.3,0.24494897427831783,-0.425,1.0
Circle,10,0.5,svm,5,0.85,0.09354143466934853,0.2,0.24494897427831783,-0.6499999999999999,5.0
Circle,10,0.5,svm,5,0.95,0.06123724356957946,0.3,0.24494897427831783,-0.6499999999999999,10.0
Circle,10,0.5,svm,5,1.0,0.0,0.3,0.24494897427831783,-0.7,100.0
Circle,10,0.5,svm,5,1.0,0.0,0.3,0.24494897427831783,-0.7,1000.0
Circle,50,0.0,svm,5,0.57,0.033166247903553984,0.33999999999999997,0.21540659228538014,-0.22999999999999998,0.001
Circle,50,0.0,svm,5,0.57,0.033166247903553984,0.33999999999999997,0.21540659228538014,-0.22999999999999998,0.005
Circle,50,0.0,svm,5,0.57,0.033166247903553984,0.33999999999999997,0.21540659228538014,-0.22999999999999998,0.01
Circle,50,0.0,svm,5,0.57,0.033166247903553984,0.33999999999999997,0.21540659228538014,-0.22999999999999998,0.1
Circle,50,0.0,svm,5,0.7,0.07071067811865474,0.42000000000000004,0.17204650534085253,-0.2799999999999999,0.5
Circle,50,0.0,svm,5,0.775,0.031622776601683784,0.56,0.25768197453450253,-0.21499999999999997,1.0
Circle,50,0.0,svm,5,0.9299999999999999,0.009999999999999964,0.62,0.21354156504062627,-0.30999999999999994,5.0
Circle,50,0.0,svm,5,0.9650000000000001,0.02549509756796391,0.7000000000000001,0.19999999999999998,-0.265,10.0
Circle,50,0.0,svm,5,1.0,0.0,0.68,0.09797958971132713,-0.31999999999999995,100.0
Circle,50,0.0,svm,5,1.0,0.0,0.45999999999999996,0.18547236990991406,-0.54,1000.0
Circle,50,0.1,svm,5,0.5650000000000001,0.040620192023179784,0.48,0.14696938456699069,-0.08500000000000008,0.001
Circle,50,0.1,svm,5,0.5650000000000001,0.040620192023179784,0.48,0.14696938456699069,-0.08500000000000008,0.005
Circle,50,0.1,svm,5,0.5599999999999999,0.04636809247747851,0.48,0.14696938456699069,-0.07999999999999996,0.01
Circle,50,0.1,svm,5,0.575,0.03535533905932736,0.52,0.14696938456699069,-0.05499999999999994,0.1
Circle,50,0.1,svm,5,0.605,0.04301162633521313,0.52,0.14696938456699069,-0.08499999999999996,0.5
Circle,50,0.1,svm,5,0.725,0.047434164902525694,0.6,0.16733200530681513,-0.125,1.0
Circle,50,0.1,svm,5,0.8300000000000001,0.024494897427831747,0.5599999999999999,0.14966629547095764,-0.27000000000000013,5.0
Circle,50,0.1,svm,5,0.8550000000000001,0.03674234614174767,0.64,0.10198039027185571,-0.21500000000000008,10.0
Circle,50,0.1,svm,5,0.985,0.012247448713915901,0.6,0.1264911064067352,-0.385,100.0
Circle,50,0.1,svm,5,1.0,0.0,0.6199999999999999,0.21354156504062624,-0.3800000000000001,1000.0
Circle,50,0.2,svm,5,0.5599999999999999,0.019999999999999976,0.56,0.07999999999999999,1.1102230246251565e-16,0.001
Circle,50,0.2,svm,5,0.5599999999999999,0.019999999999999976,0.56,0.07999999999999999,1.1102230246251565e-16,0.005
Circle,50,0.2,svm,5,0.5599999999999999,0.019999999999999976,0.56,0.07999999999999999,1.1102230246251565e-16,0.01
Circle,50,0.2,svm,5,0.5650000000000001,0.01999999999999997,0.56,0.07999999999999999,-0.0050000000000000044,0.1
Circle,50,0.2,svm,5,0.66,0.051478150704935,0.4999999999999999,0.12649110640673514,-0.16000000000000014,0.5
Circle,50,0.2,svm,5,0.695,0.02915475947422648,0.5599999999999999,0.13564659966250533,-0.135,1.0
Circle,50,0.2,svm,5,0.7749999999999999,0.01581138830084191,0.5,0.06324555320336757,-0.2749999999999999,5.0
Circle,50,0.2,svm,5,0.8550000000000001,0.018708286933869722,0.45999999999999996,0.04898979485566355,-0.39500000000000013,10.0
Circle,50,0.2,svm,5,0.99,0.012247448713915901,0.6,0.06324555320336757,-0.39,100.0
Circle,50,0.2,svm,5,1.0,0.0,0.56,0.07999999999999999,-0.43999999999999995,1000.0
Circle,50,0.3,svm,5,0.6000000000000001,0.031622776601683784,0.6000000000000001,0.1264911064067352,0.0,0.001
Circle,50,0.3,svm,5,0.6000000000000001,0.031622776601683784,0.6000000000000001,0.1264911064067352,0.0,0.005
Circle,50,0.3,svm,5,0.6000000000000001,0.031622776601683784,0.6000000000000001,0.1264911064067352,0.0,0.01
Circle,50,0.3,svm,5,0.6000000000000001,0.031622776601683784,0.6000000000000001,0.1264911064067352,0.0,0.1
Circle,50,0.3,svm,5,0.6849999999999999,0.03391164991562632,0.6,0.16733200530681513,-0.08499999999999996,0.5
Circle,50,0.3,svm,5,0.6950000000000001,0.02915475947422648,0.6,0.1414213562373095,-0.09500000000000008,1.0
Circle,50,0.3,svm,5,0.7699999999999999,0.024494897427831803,0.52,0.116619037896906,-0.2499999999999999,5.0
Circle,50,0.3,svm,5,0.8299999999999998,0.03316624790355399,0.5800000000000001,0.0748331477354788,-0.24999999999999978,10.0
Circle,50,0.3,svm,5,0.9549999999999998,0.018708286933869687,0.6,0.06324555320336757,-0.35499999999999987,100.0
Circle,50,0.3,svm,5,0.985,0.012247448713915901,0.58,0.09797958971132709,-0.405,1000.0
Circle,50,0.4,svm,5,0.6399999999999999,0.033911649915626334,0.6399999999999999,0.13564659966250536,0.0,0.001
Circle,50,0.4,svm,5,0.6399999999999999,0.033911649915626334,0.6399999999999999,0.13564659966250536,0.0,0.005
Circle,50,0.4,svm,5,0.6399999999999999,0.033911649915626334,0.6399999999999999,0.13564659966250536,0.0,0.01
Circle,50,0.4,svm,5,0.7300000000000001,0.04847679857416331,0.68,0.15999999999999998,-0.050000000000000044,0.1
Circle,50,0.4,svm,5,0.805,0.033166247903553984,0.74,0.1356465996625054,-0.06500000000000006,0.5
Circle,50,0.4,svm,5,0.8099999999999999,0.04062019202317979,0.72,0.1469693845669907,-0.08999999999999997,1.0
Circle,50,0.4,svm,5,0.8400000000000001,0.03391164991562632,0.74,0.1356465996625054,-0.10000000000000009,5.0
Circle,50,0.4,svm,5,0.875,0.02738612787525833,0.7200000000000001,0.17204650534085256,-0.15499999999999992,10.0
Circle,50,0.4,svm,5,0.9550000000000001,0.029154759474226483,0.6,0.1414213562373095,-0.3550000000000001,100.0
Circle,50,0.4,svm,5,1.0,0.0,0.6399999999999999,0.13564659966250536,-0.3600000000000001,1000.0
Circle,50,0.5,svm,5,0.6,0.04183300132670379,0.6,0.16733200530681513,0.0,0.001
Circle,50,0.5,svm,5,0.6,0.04183300132670379,0.6,0.16733200530681513,0.0,0.005
Circle,50,0.5,svm,5,0.6,0.04183300132670379,0.6,0.16733200530681513,0.0,0.01
Circle,50,0.5,svm,5,0.6,0.04183300132670379,0.6,0.16733200530681513,0.0,0.1
Circle,50,0.5,svm,5,0.72,0.0484767985741633,0.5599999999999999,0.14966629547095764,-0.16000000000000003,0.5
Circle,50,0.5,svm,5,0.74,0.05147815070493498,0.54,0.1854723699099141,-0.19999999999999996,1.0
Circle,50,0.5,svm,5,0.875,0.02738612787525833,0.4800000000000001,0.19390719429665315,-0.3949999999999999,5.0
Circle,50,0.5,svm,5,0.915,0.012247448713915901,0.5,0.15491933384829668,-0.41500000000000004,10.0
Circle,50,0.5,svm,5,0.99,0.012247448713915901,0.54,0.1624807680927192,-0.44999999999999996,100.0
Circle,50,0.5,svm,5,1.0,0.0,0.6,0.16733200530681513,-0.4,1000.0
Circle,100,0.0,svm,5,0.64,0.04286607049870561,0.64,0.17146428199482247,0.0,0.001
Circle,100,0.0,svm,5,0.64,0.04286607049870561,0.64,0.17146428199482247,0.0,0.005
Circle,100,0.0,svm,5,0.64,0.04286607049870561,0.64,0.17146428199482247,0.0,0.01
Circle,100,0.0,svm,5,0.64,0.04286607049870561,0.64,0.17146428199482247,0.0,0.1
Circle,100,0.0,svm,5,0.6599999999999999,0.0428660704987056,0.6199999999999999,0.15684387141358122,-0.040000000000000036,0.5
Circle,100,0.0,svm,5,0.8400000000000001,0.13724977231310806,0.68,0.21354156504062624,-0.16000000000000003,1.0
Circle,100,0.0,svm,5,0.99,0.004999999999999983,0.95,0.05477225575051661,-0.040000000000000036,5.0
Circle,100,0.0,svm,5,0.9974999999999999,0.004999999999999982,0.96,0.058309518948453015,-0.03749999999999998,10.0
Circle,100,0.0,svm,5,1.0,0.0,0.93,0.05099019513592784,-0.06999999999999995,100.0
Circle,100,0.0,svm,5,1.0,0.0,0.74,0.11575836902790225,-0.26,1000.0
Circle,100,0.1,svm,5,0.5349999999999999,0.01837117307087385,0.39,0.058309518948453015,-0.1449999999999999,0.001
Circle,100,0.1,svm,5,0.5349999999999999,0.01837117307087385,0.39,0.058309518948453015,-0.1449999999999999,0.005
Circle,100,0.1,svm,5,0.5375,0.020916500663351895,0.39,0.058309518948453015,-0.14749999999999996,0.01
Circle,100,0.1,svm,5,0.55,0.04107919181288746,0.4,0.07071067811865477,-0.15000000000000002,0.1
Circle,100,0.1,svm,5,0.8075000000000001,0.042278836313219416,0.6799999999999999,0.09273618495495703,-0.12750000000000017,0.5
Circle,100,0.1,svm,5,0.8425,0.02179449471770337,0.74,0.04898979485566356,-0.10250000000000004,1.0
Circle,100,0.1,svm,5,0.8625,0.011180339887498959,0.71,0.03741657386773941,-0.15250000000000008,5.0
Circle,100,0.1,svm,5,0.8699999999999999,0.016955824957813163,0.71,0.058309518948453015,-0.15999999999999992,10.0
Circle,100,0.1,svm,5,0.99,0.004999999999999982,0.76,0.08000000000000003,-0.22999999999999998,100.0
Circle,100,0.1,svm,5,1.0,0.0,0.52,0.05099019513592784,-0.48,1000.0
Circle,100,0.2,svm,5,0.555,0.018708286933869677,0.55,0.11832159566199231,-0.0050000000000000044,0.001
Circle,100,0.2,svm,5,0.5575,0.021794494717703353,0.55,0.11832159566199231,-0.007499999999999951,0.005
Circle,100,0.2,svm,5,0.5575,0.021794494717703353,0.55,0.11832159566199231,-0.007499999999999951,0.01
Circle,100,0.2,svm,5,0.6325000000000001,0.021794494717703373,0.5700000000000001,0.11661903789690602,-0.0625,0.1
Circle,100,0.2,svm,5,0.6825,0.04716990566028302,0.61,0.066332495807108,-0.07250000000000001,0.5
Circle,100,0.2,svm,5,0.7,0.039528470752104715,0.61,0.048989794855663536,-0.08999999999999997,1.0
Circle,100,0.2,svm,5,0.765,0.02893959225697557,0.6599999999999999,0.04898979485566354,-0.1050000000000001,5.0
Circle,100,0.2,svm,5,0.8175000000000001,0.02573907535246749,0.6300000000000001,0.07483314773547882,-0.1875,10.0
Circle,100,0.2,svm,5,0.9724999999999999,0.004999999999999982,0.55,0.1140175425099138,-0.4224999999999999,100.0
Circle,100,0.2,svm,5,1.0,0.0,0.5399999999999999,0.09165151389911681,-0.4600000000000001,1000.0
Circle,100,0.3,svm,5,0.56,0.026692695630078263,0.56,0.10677078252031309,0.0,0.001
Circle,100,0.3,svm,5,0.56,0.026692695630078263,0.56,0.10677078252031309,0.0,0.005
Circle,100,0.3,svm,5,0.56,0.026692695630078263,0.56,0.10677078252031309,0.0,0.01
Circle,100,0.3,svm,5,0.5975,0.020000000000000025,0.5399999999999999,0.10677078252031309,-0.05750000000000011,0.1
Circle,100,0.3,svm,5,0.65,0.032596012026013255,0.59,0.10677078252031309,-0.06000000000000005,0.5
Circle,100,0.3,svm,5,0.665,0.021505813167606566,0.6,0.12247448713915889,-0.06500000000000006,1.0
Circle,100,0.3,svm,5,0.725,0.02499999999999999,0.55,0.07745966692414831,-0.17499999999999993,5.0
Circle,100,0.3,svm,5,0.7725,0.01837117307087381,0.48999999999999994,0.10198039027185571,-0.28250000000000003,10.0
Circle,100,0.3,svm,5,0.9550000000000001,0.016955824957813195,0.5,0.08366600265340757,-0.45500000000000007,100.0
Circle,100,0.3,svm,5,0.9974999999999999,0.004999999999999982,0.55,0.07071067811865475,-0.4474999999999999,1000.0
Circle,100,0.4,svm,5,0.5700000000000001,0.028062430400804566,0.5700000000000001,0.11224972160321822,0.0,0.001
Circle,100,0.4,svm,5,0.5700000000000001,0.028062430400804566,0.5700000000000001,0.11224972160321822,0.0,0.005
Circle,100,0.4,svm,5,0.5700000000000001,0.028062430400804566,0.5700000000000001,0.11224972160321822,0.0,0.01
Circle,100,0.4,svm,5,0.605,0.03921096785339529,0.5800000000000001,0.17492855684535902,-0.02499999999999991,0.1
Circle,100,0.4,svm,5,0.6699999999999999,0.02806243040080455,0.5900000000000001,0.12000000000000002,-0.07999999999999985,0.5
Circle,100,0.4,svm,5,0.6875,0.026220221204253793,0.62,0.13638181696985857,-0.0675,1.0
Circle,100,0.4,svm,5,0.7525000000000001,0.026692695630078263,0.5599999999999999,0.1881488772222678,-0.19250000000000012,5.0
Circle,100,0.4,svm,5,0.8125,0.05062114182829146,0.5599999999999998,0.19849433241279207,-0.25250000000000017,10.0
Circle,100,0.4,svm,5,0.9724999999999999,0.012247448713915915,0.54,0.11575836902790225,-0.4324999999999999,100.0
Circle,100,0.4,svm,5,1.0,0.0,0.6100000000000001,0.11575836902790225,-0.3899999999999999,1000.0
Circle,100,0.5,svm,5,0.5599999999999999,0.014577379737113235,0.5599999999999999,0.058309518948453015,0.0,0.001
Circle,100,0.5,svm,5,0.5599999999999999,0.014577379737113235,0.5599999999999999,0.058309518948453015,0.0,0.005
Circle,100,0.5,svm,5,0.5599999999999999,0.014577379737113235,0.5599999999999999,0.058309518948453015,0.0,0.01
Circle,100,0.5,svm,5,0.57,0.016955824957813174,0.55,0.05477225575051661,-0.019999999999999907,0.1
Circle,100,0.5,svm,5,0.6449999999999999,0.02179449471770337,0.6,0.08366600265340754,-0.04499999999999993,0.5
Circle,100,0.5,svm,5,0.6874999999999999,0.023717082451262844,0.6100000000000001,0.07999999999999997,-0.07749999999999979,1.0
Circle,100,0.5,svm,5,0.76,0.01837117307087385,0.5,0.10488088481701516,-0.26,5.0
Circle,100,0.5,svm,5,0.8474999999999999,0.01837117307087385,0.53,0.09273618495495704,-0.3174999999999999,10.0
Circle,100,0.5,svm,5,0.9700000000000001,0.006123724356957924,0.6,0.08944271909999157,-0.3700000000000001,100.0
Circle,100,0.5,svm,5,1.0,0.0,0.5700000000000001,0.03999999999999998,-0.42999999999999994,1000.0
Circle,1000,0.0,svm,5,0.521,0.004834769901453447,0.521,0.019339079605813735,0.0,0.001
Circle,1000,0.0,svm,5,0.521,0.004834769901453447,0.521,0.019339079605813735,0.0,0.005
Circle,1000,0.0,svm,5,0.521,0.004834769901453447,0.521,0.019339079605813735,0.0,0.01
Circle,1000,0.0,svm,5,0.5555,0.06228262197435171,0.5549999999999999,0.06008327554319921,-0.000500000000000056,0.1
Circle,1000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,0.5
Circle,1000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,1.0
Circle,1000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,5.0
Circle,1000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,10.0
Circle,1000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,100.0
Circle,1000,0.0,svm,5,1.0,0.0,1.0,0.0,0.0,1000.0
Circle,1000,0.1,svm,5,0.51725,0.009727538229171866,0.5050000000000001,0.028809720581775878,-0.012249999999999872,0.001
Circle,1000,0.1,svm,5,0.51725,0.009727538229171866,0.5050000000000001,0.028809720581775878,-0.012249999999999872,0.005
Circle,1000,0.1,svm,5,0.5077499999999999,0.026201145013147787,0.483,0.021587033144922912,-0.02474999999999994,0.01
Circle,1000,0.1,svm,5,0.7957500000000001,0.03172735412857494,0.7859999999999999,0.04305810028322197,-0.009750000000000147,0.1
Circle,1000,0.1,svm,5,0.84175,0.007729812416870153,0.834,0.02853068523537419,-0.007750000000000035,0.5
Circle,1000,0.1,svm,5,0.8465,0.009367496997597587,0.841,0.027459060435491962,-0.00550000000000006,1.0
Circle,1000,0.1,svm,5,0.84975,0.00764035339496805,0.8390000000000001,0.03215587038162704,-0.010749999999999926,5.0
Circle,1000,0.1,svm,5,0.8535,0.008710625695092185,0.8370000000000001,0.024617067250182343,-0.01649999999999996,10.0
Circle,1000,0.1,svm,5,0.8790000000000001,0.006442049363362551,0.8190000000000002,0.01984943324127918,-0.05999999999999994,100.0
Circle,1000,0.1,svm,5,0.9665000000000001,0.00122474487139159,0.7470000000000001,0.01860107523773829,-0.21950000000000003,1000.0
Circle,1000,0.2,svm,5,0.5190000000000001,0.0052678268764263705,0.5189999999999999,0.021071307505705496,-2.220446049250313e-16,0.001
Circle,1000,0.2,svm,5,0.5190000000000001,0.0052678268764263705,0.5189999999999999,0.021071307505705496,-2.220446049250313e-16,0.005
Circle,1000,0.2,svm,5,0.5190000000000001,0.0052678268764263705,0.5189999999999999,0.021071307505705496,-2.220446049250313e-16,0.01
Circle,1000,0.2,svm,5,0.6757500000000001,0.012908330643425595,0.6679999999999999,0.03203123475609391,-0.007750000000000146,0.1
Circle,1000,0.2,svm,5,0.69725,0.009027735042633876,0.694,0.027820855486487092,-0.003250000000000086,0.5
Circle,1000,0.2,svm,5,0.6945,0.008124038404635967,0.692,0.037496666518505334,-0.0025000000000000577,1.0
Circle,1000,0.2,svm,5,0.70175,0.007097534783289222,0.6819999999999999,0.03203123475609391,-0.019750000000000045,5.0
Circle,1000,0.2,svm,5,0.7125000000000001,0.00794512429103537,0.6739999999999999,0.03152776554086888,-0.0385000000000002,10.0
Circle,1000,0.2,svm,5,0.8154999999999999,0.005947688626685144,0.641,0.04973932046178356,-0.17449999999999988,100.0
Circle,1000,0.2,svm,5,0.9675,0.005755432216610692,0.569,0.03979949748426479,-0.3985000000000001,1000.0
Circle,1000,0.3,svm,5,0.5055,0.0031224989991992303,0.493,0.014696938456699083,-0.012499999999999956,0.001
Circle,1000,0.3,svm,5,0.5055,0.0031224989991992303,0.493,0.014696938456699083,-0.012499999999999956,0.005
Circle,1000,0.3,svm,5,0.5055,0.0031224989991992303,0.493,0.014696938456699083,-0.012499999999999956,0.01
Circle,1000,0.3,svm,5,0.62725,0.006910137480542625,0.612,0.02638181191654586,-0.015249999999999986,0.1
Circle,1000,0.3,svm,5,0.6457499999999999,0.00760756202735149,0.6329999999999999,0.029597297173897467,-0.012750000000000039,0.5
Circle,1000,0.3,svm,5,0.6569999999999999,0.00682825014187384,0.639,0.02200000000000002,-0.017999999999999905,1.0
Circle,1000,0.3,svm,5,0.6624999999999999,0.006373774391990984,0.618,0.029086079144498,-0.04449999999999987,5.0
Circle,1000,0.3,svm,5,0.6759999999999999,0.010618380290797657,0.61,0.021213203435596444,-0.06599999999999995,10.0
Circle,1000,0.3,svm,5,0.80475,0.0059371710435189426,0.5660000000000001,0.024979991993593565,-0.2387499999999999,100.0
Circle,1000,0.3,svm,5,0.977,0.0018708286933869784,0.534,0.02709243436828812,-0.44299999999999995,1000.0
Circle,1000,0.4,svm,5,0.51725,0.011494563932572659,0.46299999999999997,0.03414674215792775,-0.05425000000000002,0.001
